tconst,original_title,start_year,runtime_minutes,genres,budget,ww_gross,mpaa_rating,month
tt1130964,The 5th Quarter,2010,90.0,"['Biography', 'Drama', 'Sport']",6000000.0,408159.0,PG-13,3.0
tt1131728,Basmati Blues,2017,106.0,"['Comedy', 'Musical', 'Romance']",,15605.0,Unrated,2.0
tt1132449,Lay the Favorite,2012,94.0,"['Comedy', 'Drama', 'Romance']",26350000.0,1577272.0,R,1.0
tt1133985,Green Lantern,2011,114.0,"['Action', 'Adventure', 'Sci-Fi']",200000000.0,219851172.0,PG-13,6.0
tt1135084,Takers,2010,107.0,"['Action', 'Crime', 'Thriller']",32000000.0,80205382.0,PG-13,8.0
tt1137450,Death Wish,2018,107.0,"['Action', 'Crime', 'Drama']",30000000.0,49562710.0,R,3.0
tt1137470,Accidental Love,2015,100.0,"['Comedy', 'Romance']",26000000.0,24487.0,PG-13,2.0
tt1139592,Jeepers Creepers 3,2017,100.0,"['Action', 'Horror', 'Mystery']",6200000.0,4017852.0,Unrated,9.0
tt1142977,Frankenweenie,2012,87.0,"['Animation', 'Comedy', 'Family']",39000000.0,81493846.0,PG,10.0
tt1143896,Holy Rollers,2010,89.0,"['Biography', 'Crime', 'Drama']",1000000.0,744266.0,R,1.0
tt1147681,After,2014,99.0,"['Drama', 'Mystery']",,24544.0,R,8.0
tt1152398,Beastly,2011,86.0,"['Drama', 'Fantasy', 'Romance']",17000000.0,43202283.0,PG-13,3.0
tt1152822,Freakonomics,2010,93.0,['Documentary'],2900000.0,122216.0,PG-13,9.0
tt1152830,The Joneses,2011,117.0,"['Comedy', 'Drama']",10000.0,7000000.0,Unrated,4.0
tt1155060,Down the Shore,2011,93.0,"['Drama', 'Romance', 'Thriller']",,6558.0,R,1.0
tt1155076,The Karate Kid,2010,140.0,"['Action', 'Drama', 'Family']",40000000.0,359126022.0,PG,6.0
tt1161864,The Rite,2011,114.0,"['Drama', 'Horror', 'Mystery']",37000000.0,96560591.0,PG-13,1.0
tt1171222,Baggage Claim,2013,96.0,['Comedy'],8500000.0,22871096.0,PG-13,9.0
tt1172047,Crazy Wisdom: The Life & Times of Chogyam Trungpa Rinpoche,2011,86.0,['Documentary'],,86202.0,Unrated,11.0
tt1172049,Demolition,2015,101.0,"['Comedy', 'Drama']",10000000.0,4366460.0,R,4.0
tt1172991,The Company Men,2010,104.0,['Drama'],15000000.0,8087000.0,R,2.0
tt1174042,The Myth of the American Sleepover,2010,96.0,"['Comedy', 'Drama', 'Romance']",30000.0,41642.0,Unrated,3.0
tt1175709,All Good Things,2010,101.0,"['Crime', 'Drama', 'Mystery']",,1754389.0,R,11.0
tt1178665,A Walk in the Woods,2015,104.0,"['Adventure', 'Biography', 'Comedy']",8000000.0,37461274.0,R,9.0
tt1179031,Cold in July,2014,109.0,"['Crime', 'Thriller']",,1547630.0,R,1.0
tt1179056,A Nightmare on Elm Street,2010,95.0,"['Crime', 'Drama', 'Horror']",35000000.0,115695182.0,R,4.0
tt1179069,6 Souls,2010,112.0,"['Horror', 'Mystery', 'Thriller']",22000000.0,3205167.0,R,3.0
tt1179933,10 Cloverfield Lane,2016,103.0,"['Drama', 'Horror', 'Mystery']",15000000.0,110216998.0,PG-13,3.0
tt1181795,Bunraku,2010,124.0,"['Action', 'Drama', 'Fantasy']",25000000.0,129706.0,R,9.0
tt1182350,You Will Meet a Tall Dark Stranger,2010,98.0,"['Comedy', 'Drama', 'Romance']",22000000.0,36015260.0,R,10.0
tt1185371,Corman's World: Exploits of a Hollywood Rebel,2011,95.0,['Documentary'],,7000.0,R,1.0
tt1185416,When in Rome,2010,91.0,"['Comedy', 'Romance']",55000000.0,43053376.0,PG-13,1.0
tt1189340,The Lincoln Lawyer,2011,118.0,"['Crime', 'Drama', 'Thriller']",40000000.0,86752352.0,R,3.0
tt1192628,Rango,2011,107.0,"['Adventure', 'Animation', 'Comedy']",135000000.0,245724603.0,PG,3.0
tt1193631,Step Up 3D,2010,107.0,"['Drama', 'Music', 'Romance']",30000000.0,159291809.0,PG-13,8.0
tt1194173,The Bourne Legacy,2012,135.0,"['Action', 'Adventure', 'Thriller']",125000000.0,276144750.0,PG-13,8.0
tt1195478,The Five-Year Engagement,2012,124.0,"['Comedy', 'Romance']",30000000.0,54169363.0,R,4.0
tt1196134,Crazy on the Outside,2010,96.0,"['Comedy', 'Crime']",,88335.0,PG-13,1.0
tt1196141,Diary of a Wimpy Kid,2010,94.0,"['Comedy', 'Drama', 'Family']",15000000.0,76196538.0,PG,3.0
tt1196340,Inhale,2010,83.0,"['Drama', 'Thriller']",10000000.0,80112.0,R,10.0
tt1196948,The Necessary Death of Charlie Countryman,2013,103.0,"['Comedy', 'Drama', 'Romance']",,443990.0,R,1.0
tt1198156,You're Not You,2014,102.0,['Drama'],,894964.0,R,9.0
tt1204342,The Muppets,2011,103.0,"['Adventure', 'Comedy', 'Family']",45000000.0,165184237.0,PG,11.0
tt1204975,Last Vegas,2013,105.0,"['Comedy', 'Drama']",28000000.0,134409025.0,PG-13,11.0
tt1204977,Ouija,2014,89.0,"['Horror', 'Mystery', 'Thriller']",5000000.0,103687316.0,PG-13,10.0
tt1205537,Jack Ryan: Shadow Recruit,2014,105.0,"['Action', 'Drama', 'Thriller']",60000000.0,135503748.0,PG-13,1.0
tt1210039,Blood Done Sign My Name,2010,128.0,['Drama'],10000000.0,109383.0,PG-13,2.0
tt1210166,Moneyball,2011,133.0,"['Biography', 'Drama', 'Sport']",50000000.0,110206216.0,PG-13,9.0
tt1210819,The Lone Ranger,2013,150.0,"['Action', 'Adventure', 'Western']",215000000.0,260502115.0,PG-13,7.0
tt1211837,Doctor Strange,2016,115.0,"['Action', 'Adventure', 'Fantasy']",165000000.0,677796076.0,PG-13,11.0
tt1211890,Middle of Nowhere,2012,97.0,['Drama'],200000.0,236806.0,R,1.0
tt1211956,Escape Plan,2013,115.0,"['Action', 'Crime', 'Mystery']",50000000.0,137328301.0,R,10.0
tt1212419,Hereafter,2010,129.0,"['Drama', 'Fantasy', 'Romance']",50000000.0,106956330.0,PG-13,10.0
tt1212428,The Lost City of Z,2016,141.0,"['Adventure', 'Biography', 'Drama']",30000000.0,19263938.0,PG-13,4.0
tt1212436,The Back-up Plan,2010,104.0,"['Comedy', 'Romance']",35000000.0,77477008.0,PG-13,4.0
tt1212450,Lawless,2012,116.0,"['Crime', 'Drama']",26000000.0,55404207.0,R,8.0
tt1212454,An Invisible Sign,2010,96.0,"['Comedy', 'Drama', 'Family']",,51138.0,PG-13,10.0
tt1213012,Alpha and Omega,2010,90.0,"['Adventure', 'Animation', 'Comedy']",20000000.0,50507267.0,PG,9.0
tt1213641,First Man,2018,141.0,"['Biography', 'Drama', 'History']",59000000.0,105713218.0,PG-13,10.0
tt1213648,London Boulevard,2010,103.0,"['Crime', 'Drama']",25000000.0,8307227.0,R,10.0
tt1214962,Seeking Justice,2011,105.0,"['Action', 'Crime', 'Drama']",17000000.0,14089528.0,R,3.0
tt1216475,Cars 2,2011,106.0,"['Adventure', 'Animation', 'Comedy']",200000000.0,559852396.0,G,6.0
tt1216491,Kill the Messenger,2014,112.0,"['Biography', 'Crime', 'Drama']",5000000.0,5218973.0,R,9.0
tt1216492,Leap Year,2010,100.0,"['Comedy', 'Romance']",19000000.0,32686500.0,PG,1.0
tt1217209,Brave,2012,93.0,"['Adventure', 'Animation', 'Comedy']",185000000.0,538983207.0,PG,6.0
tt1217213,Secret of the Wings,2012,75.0,"['Animation', 'Family', 'Fantasy']",35000000.0,627018.0,G,8.0
tt1217613,Battle Los Angeles,2011,116.0,"['Action', 'Sci-Fi']",70000000.0,211819354.0,PG-13,3.0
tt1219289,Limitless,2011,105.0,"['Mystery', 'Sci-Fi', 'Thriller']",27000000.0,161849455.0,PG-13,3.0
tt1219342,Legend of the Guardians: The Owls of Ga'Hoole,2010,97.0,"['Action', 'Adventure', 'Animation']",80000000.0,140073390.0,PG,9.0
tt1219827,Ghost in the Shell,2017,107.0,"['Action', 'Drama', 'Sci-Fi']",110000000.0,169846945.0,PG-13,3.0
tt1220888,Henry's Crime,2010,108.0,"['Comedy', 'Crime', 'Drama']",12000000.0,2169799.0,R,10.0
tt1222816,Pollen,2011,81.0,"['Documentary', 'Family', 'News']",,192467.0,G,4.0
tt1222817,Zookeeper,2011,102.0,"['Comedy', 'Family', 'Romance']",80000000.0,169852759.0,PG,7.0
tt1223236,African Cats,2011,89.0,"['Adventure', 'Documentary']",5000000.0,30857747.0,G,4.0
tt1223411,Bert Stern: Original Madman,2011,89.0,['Documentary'],,34005.0,Unrated,9.0
tt1225856,Retina,2017,87.0,"['Drama', 'Thriller']",,41280.0,Unrated,12.0
tt1226229,Get Him to the Greek,2010,109.0,"['Adventure', 'Comedy', 'Music']",40000000.0,91720255.0,R,6.0
tt1226240,A Late Quartet,2012,105.0,"['Drama', 'Music']",,6303709.0,R,10.0
tt1226274,Happy New Year,2011,104.0,"['Drama', 'War']",,14874.0,R,5.0
tt1226753,The Debt,2010,113.0,"['Drama', 'Thriller']",20000000.0,45636368.0,R,8.0
tt1226766,The Great Gilly Hopkins,2015,99.0,"['Comedy', 'Drama', 'Family']",5000000.0,97798.0,PG,10.0
tt1226837,Beautiful Boy,2018,120.0,"['Biography', 'Drama']",25000000.0,16636604.0,R,9.0
tt1228705,Iron Man 2,2010,124.0,"['Action', 'Adventure', 'Sci-Fi']",200000000.0,623933331.0,PG-13,5.0
tt1229238,Mission: Impossible - Ghost Protocol,2011,132.0,"['Action', 'Adventure', 'Thriller']",145000000.0,694713380.0,PG-13,12.0
tt1229340,Anchorman 2: The Legend Continues,2013,119.0,['Comedy'],50000000.0,173649931.0,PG-13,12.0
tt1230168,Same Kind of Different as Me,2017,119.0,"['Biography', 'Drama']",15000000.0,6423605.0,PG-13,10.0
tt1230213,Bound to Vengeance,2015,93.0,"['Horror', 'Thriller']",,160358.0,Unrated,1.0
tt1230215,Not Fade Away,2012,112.0,['Drama'],20000000.0,636399.0,R,10.0
tt1231583,Due Date,2010,95.0,"['Adventure', 'Comedy']",65000000.0,211780824.0,R,11.0
tt1231586,A Good Old Fashioned Orgy,2011,95.0,"['Comedy', 'Romance']",,1378947.0,R,4.0
tt1231587,Hot Tub Time Machine,2010,101.0,"['Comedy', 'Sci-Fi']",36000000.0,64780213.0,R,3.0
tt1232200,That's My Boy,2012,116.0,['Comedy'],70000000.0,57719093.0,R,6.0
tt1232829,21 Jump Street,2012,109.0,"['Action', 'Comedy', 'Crime']",42000000.0,201585328.0,R,3.0
tt1233334,Pariah,2011,86.0,['Drama'],450000.0,769552.0,R,1.0
tt1234654,Greenberg,2010,107.0,"['Comedy', 'Drama', 'Romance']",,6344112.0,R,3.0
tt1234719,Red Dawn,2012,93.0,"['Action', 'Sci-Fi', 'Thriller']",65000000.0,50950296.0,PG-13,11.0
tt1234721,RoboCop,2014,117.0,"['Action', 'Crime', 'Sci-Fi']",100000000.0,242688965.0,PG-13,2.0
tt1235170,The Future,2011,91.0,"['Drama', 'Fantasy', 'Romance']",1000000.0,887172.0,R,1.0
tt1235522,Broken City,2013,109.0,"['Crime', 'Drama', 'Thriller']",35000000.0,34737199.0,R,1.0
tt1235790,Magic Trip: Ken Kesey's Search for a Kool Place,2011,107.0,['Documentary'],,155005.0,R,8.0
tt1236472,Lemmy,2010,116.0,"['Biography', 'Documentary', 'Music']",,131.0,Unrated,3.0
tt1240982,Your Highness,2011,102.0,"['Adventure', 'Comedy', 'Fantasy']",49900000.0,28013733.0,R,4.0
tt1241226,Locker 13,2014,90.0,['Thriller'],300000.0,3496.0,R,3.0
tt1242432,I Spit on Your Grave,2010,108.0,"['Horror', 'Thriller']",2000000.0,1278650.0,R,5.0
tt1242599,Bellflower,2011,106.0,"['Action', 'Drama', 'Romance']",17000.0,172935.0,R,1.0
tt1243957,The Tourist,2010,103.0,"['Action', 'Adventure', 'Thriller']",100000000.0,278780441.0,PG-13,12.0
tt1243974,Aloha,2015,105.0,"['Comedy', 'Drama', 'Romance']",37000000.0,26250020.0,PG-13,5.0
tt1244658,Burning Bright,2010,86.0,"['Drama', 'Horror', 'Thriller']",,58147.0,PG-13,8.0
tt1244659,Extraordinary Measures,2010,106.0,['Drama'],31000000.0,15134293.0,PG,1.0
tt1245492,This Is the End,2013,107.0,"['Comedy', 'Fantasy']",32000000.0,126041322.0,R,6.0
tt1245526,RED,2010,111.0,"['Action', 'Comedy', 'Crime']",58000000.0,199006387.0,PG-13,10.0
tt1245534,Snatched,2011,81.0,['Comedy'],3000000.0,60900000.0,R,12.0
tt1247667,High School,2010,99.0,['Comedy'],10000000.0,221590.0,R,1.0
tt1250861,Under the Boardwalk: The Monopoly Story,2010,88.0,"['Documentary', 'History', 'Sport']",,13080.0,G,10.0
tt1251743,Salvation Boulevard,2011,96.0,"['Action', 'Comedy', 'Drama']",5500000.0,89182.0,R,7.0
tt1253863,300: Rise of an Empire,2014,102.0,"['Action', 'Fantasy', 'War']",110000000.0,337580051.0,R,3.0
tt1253864,Immortals,2011,110.0,"['Action', 'Drama', 'Fantasy']",75000000.0,226904017.0,R,11.0
tt1254978,Daylight,2010,75.0,"['Crime', 'Horror', 'Thriller']",,4171.0,R,7.0
tt1255919,Holmes & Watson,2018,90.0,"['Adventure', 'Comedy', 'Crime']",42000000.0,40466970.0,PG-13,12.0
tt1258972,The Man with the Iron Fists,2012,95.0,['Action'],15000000.0,20546518.0,R,11.0
tt1258998,The Tenant,2010,96.0,"['Action', 'Horror', 'Thriller']",,15003.0,Unrated,8.0
tt1259521,The Cabin in the Woods,2011,95.0,['Horror'],30000000.0,70055998.0,R,4.0
tt1259528,Den of Thieves,2018,140.0,"['Action', 'Crime', 'Drama']",30000000.0,80509622.0,R,1.0
tt1261945,Sex and the City 2,2010,146.0,"['Comedy', 'Drama', 'Romance']",100000000.0,290745055.0,R,5.0
tt1261954,Take Me Home,2011,97.0,"['Comedy', 'Romance']",,39021.0,PG-13,4.0
tt1262416,Scream 4,2011,111.0,"['Horror', 'Mystery']",40000000.0,97231420.0,R,4.0
tt1262941,Pickin' & Grinnin',2010,108.0,['Comedy'],1500000.0,4000.0,R,4.0
tt1262958,A Small Act,2010,88.0,['Documentary'],,1311.0,Unrated,1.0
tt1262990,Paradise,2013,86.0,"['Comedy', 'Drama']",,19565.0,PG-13,10.0
tt1264115,The Trial,2010,101.0,"['Drama', 'Mystery']",,19753.0,PG-13,9.0
tt1265990,The Roommate,2011,91.0,"['Drama', 'Thriller']",16000000.0,40492652.0,PG-13,2.0
tt1266615,BoyBand,2010,90.0,['Comedy'],750000.0,28336.0,Unrated,6.0
tt1267297,Hercules,2014,98.0,"['Action', 'Adventure', 'Fantasy']",100000000.0,244819862.0,PG-13,7.0
tt1268799,A Very Harold & Kumar 3D Christmas,2011,90.0,"['Adventure', 'Comedy']",19000000.0,36192775.0,R,11.0
tt1270277,Sympathy for Delicious,2010,96.0,['Drama'],,13826.0,R,1.0
tt1270296,The Killing Jar,2010,92.0,"['Crime', 'Mystery', 'Thriller']",400000.0,2339.0,R,1.0
tt1270761,Don't Be Afraid of the Dark,2010,99.0,"['Fantasy', 'Horror', 'Thriller']",25000000.0,38269529.0,R,8.0
tt1270798,X: First Class,2011,131.0,"['Action', 'Adventure', 'Sci-Fi']",160000000.0,352616690.0,PG-13,6.0
tt1270835,Hatchet II,2010,85.0,"['Action', 'Comedy', 'Horror']",800000.0,156190.0,R,10.0
tt1272878,2 Guns,2013,109.0,"['Action', 'Comedy', 'Crime']",61000000.0,131940411.0,R,8.0
tt1273219,The Last Film Festival,2016,90.0,['Comedy'],650000.0,3558.0,R,9.0
tt1273241,Brotherhood,2010,76.0,"['Crime', 'Drama', 'Thriller']",,32416.0,R,3.0
tt1273678,The Spy Next Door,2010,94.0,"['Action', 'Comedy', 'Family']",28000000.0,66166000.0,PG,1.0
tt1274296,Listen to Your Heart,2010,102.0,"['Drama', 'Music', 'Romance']",,23148.0,Unrated,8.0
tt1274300,The Tempest,2010,110.0,"['Comedy', 'Drama', 'Fantasy']",20000000.0,405861.0,PG-13,9.0
tt1276104,Looper,2012,113.0,"['Action', 'Crime', 'Drama']",30000000.0,176506819.0,R,9.0
tt1276962,How to Make Money Selling Drugs,2012,96.0,"['Crime', 'Documentary']",,39192.0,Unrated,4.0
tt1277953,Madagascar 3: Europe's Most Wanted,2012,93.0,"['Adventure', 'Animation', 'Comedy']",145000000.0,746921274.0,PG,6.0
tt1278379,Jack Goes Boating,2010,91.0,"['Drama', 'Romance']",,801206.0,R,1.0
tt1279935,Date Night,2010,88.0,"['Comedy', 'Crime', 'Romance']",55000000.0,152263880.0,PG-13,4.0
tt1280015,Smash His Camera,2010,87.0,['Documentary'],,3644.0,PG-13,1.0
tt1280725,Wedding Palace,2013,98.0,"['Comedy', 'Romance']",1000000.0,27183.0,Unrated,9.0
tt1282041,Anton Chekhov's The Duel,2010,95.0,['Drama'],,103295.0,Unrated,4.0
tt1282046,Fort McCoy,2011,100.0,"['Drama', 'History', 'War']",3000000.0,78948.0,R,8.0
tt1282140,Easy A,2010,92.0,"['Comedy', 'Drama', 'Romance']",8000000.0,75026327.0,PG-13,9.0
tt1283887,Burning Palms,2010,105.0,"['Comedy', 'Thriller']",5000000.0,3271.0,R,4.0
tt1284575,Bad Teacher,2011,92.0,"['Comedy', 'Romance']",20000000.0,216197492.0,R,6.0
tt1285009,The Strangers: Prey at Night,2018,85.0,['Horror'],5000000.0,31039126.0,R,3.0
tt1285016,The Social Network,2010,120.0,"['Biography', 'Drama']",40000000.0,224920375.0,PG-13,10.0
tt1287468,Cats & Dogs: The Revenge of Kitty Galore,2010,82.0,"['Action', 'Comedy', 'Family']",85000000.0,112483764.0,PG,7.0
tt1288558,Evil Dead,2013,91.0,"['Fantasy', 'Horror', 'Thriller']",17000000.0,97542952.0,R,4.0
tt1289401,Ghostbusters,2016,116.0,"['Action', 'Comedy', 'Fantasy']",144000000.0,229147509.0,PG-13,7.0
tt1289419,N-Secure,2010,105.0,"['Crime', 'Drama', 'Thriller']",1600000.0,2595644.0,R,10.0
tt1290082,"Lebanon, Pa.",2010,100.0,['Drama'],,48381.0,PG-13,3.0
tt1290138,Frank & Lola,2016,88.0,"['Crime', 'Drama', 'Romance']",,9188.0,Unrated,12.0
tt1291150,Teenage Mutant Ninja Turtles,2014,101.0,"['Action', 'Adventure', 'Comedy']",125000000.0,485004754.0,PG-13,8.0
tt1291549,Meet Monica Velour,2010,96.0,"['Comedy', 'Drama', 'Romance']",5000000.0,33042.0,R,4.0
tt1291570,Solace,2015,101.0,"['Crime', 'Drama', 'Mystery']",,22354572.0,R,12.0
tt1291580,Behind the Candelabra,2013,118.0,"['Biography', 'Drama', 'Romance']",23000000.0,13352609.0,R,5.0
tt1291584,Warrior,2011,140.0,"['Drama', 'Sport']",25000000.0,23308615.0,PG-13,9.0
tt1292566,How to Be Single,2016,110.0,"['Comedy', 'Drama', 'Romance']",38000000.0,112343513.0,R,2.0
tt1293751,Casting By,2012,89.0,['Documentary'],,22497.0,PG-13,11.0
tt1294136,As Good as Dead,2010,100.0,"['Crime', 'Thriller']",,55618.0,R,10.0
tt1294226,The Last Song,2010,107.0,"['Drama', 'Music', 'Romance']",20000000.0,89137047.0,PG,3.0
tt1294688,Last Night,2010,93.0,"['Drama', 'Romance']",7000000.0,11042068.0,R,4.0
tt1294970,The Angriest Man in Brooklyn,2014,83.0,"['Comedy', 'Drama']",,615198.0,R,5.0
tt1296373,The FP,2011,82.0,['Comedy'],60000.0,40557.0,R,3.0
tt1296898,Waiting for Forever,2010,95.0,"['Comedy', 'Drama', 'Romance']",5000000.0,25517.0,PG-13,2.0
tt1297921,Christina,2010,90.0,['Drama'],500000.0,11000.0,Unrated,11.0
tt1298644,The Hustle,2019,93.0,"['Comedy', 'Crime']",21000000.0,95017038.0,PG-13,5.0
tt1298649,The Watch,2012,102.0,"['Action', 'Comedy', 'Horror']",68000000.0,68267862.0,R,7.0
tt1298650,Pirates of the Caribbean: On Stranger Tides,2011,136.0,"['Action', 'Adventure', 'Fantasy']",250000000.0,1045713802.0,PG-13,5.0
tt1300854,Iron Man Three,2013,130.0,"['Action', 'Adventure', 'Sci-Fi']",200000000.0,1214811252.0,PG-13,5.0
tt1301990,Every Day,2010,93.0,"['Comedy', 'Drama', 'Romance']",3000000.0,46029.0,R,4.0
tt1302001,Harvest,2010,102.0,['Drama'],,24657.0,R,5.0
tt1302011,Kung Fu Panda 2,2011,90.0,"['Action', 'Adventure', 'Animation']",150000000.0,665692281.0,PG,5.0
tt1302067,Yogi Bear,2010,80.0,"['Adventure', 'Animation', 'Comedy']",80000000.0,203509374.0,PG,12.0
tt1303803,Standing Ovation,2010,105.0,['Musical'],,550418.0,PG,7.0
tt1305583,Our Family Wedding,2010,103.0,"['Comedy', 'Romance']",14000000.0,21409028.0,PG-13,3.0
tt1305587,Ghetto Physics,2010,94.0,['Drama'],500000.0,14034.0,R,10.0
tt1305591,Mars Needs Moms,2011,88.0,"['Adventure', 'Animation', 'Family']",150000000.0,39233678.0,PG,3.0
tt1306980,50/50,2011,100.0,"['Comedy', 'Drama', 'Romance']",8000000.0,41097853.0,R,9.0
tt1307068,Seeking a Friend for the End of the World,2012,101.0,"['Adventure', 'Comedy', 'Drama']",10000000.0,11681781.0,R,6.0
tt1307858,All About Evil,2010,98.0,"['Comedy', 'Horror']",,7995.0,R,6.0
tt1307861,American Grindhouse,2010,80.0,"['Action', 'Comedy', 'Documentary']",,5529.0,Unrated,3.0
tt1307873,The Big Bang,2010,101.0,"['Action', 'Mystery', 'Thriller']",17000000.0,159991.0,R,11.0
tt1307926,Go for It!,2011,105.0,"['Drama', 'Musical']",200000.0,180237.0,PG-13,5.0
tt1308165,The Taqwacores,2010,83.0,"['Drama', 'Music']",,12839.0,Unrated,10.0
tt1308728,The Happytime Murders,2018,91.0,"['Action', 'Comedy', 'Crime']",40000000.0,27506452.0,R,8.0
tt1308729,Bullet to the Head,2012,92.0,"['Action', 'Crime', 'Thriller']",45000000.0,21947209.0,R,2.0
tt1308756,Don't Stop Believin': Everyman's Journey,2012,113.0,"['Documentary', 'Music']",,61018.0,R,3.0
tt1311060,A.C.O.D.,2013,88.0,['Comedy'],,175705.0,R,1.0
tt1311071,Kill Your Darlings,2013,104.0,"['Biography', 'Drama', 'Romance']",1030064.0,1877924.0,R,1.0
tt1312254,Skateland,2010,98.0,['Drama'],,19411.0,PG-13,5.0
tt1313139,The Oranges,2011,90.0,"['Comedy', 'Drama', 'Romance']",7000000.0,2316971.0,R,10.0
tt1314190,3 Backyards,2010,88.0,['Drama'],300000.0,43073.0,R,1.0
tt1314655,Devil,2010,80.0,"['Horror', 'Mystery', 'Thriller']",10000000.0,62695489.0,PG-13,9.0
tt1315350,Cherry,2010,99.0,"['Comedy', 'Drama']",,38012.0,R,3.0
tt1316622,Wrecked,2010,91.0,"['Adventure', 'Drama', 'Mystery']",,229532.0,R,4.0
tt1318514,Rise of the Planet of the Apes,2011,105.0,"['Action', 'Drama', 'Sci-Fi']",93000000.0,481800873.0,PG-13,8.0
tt1319722,A Little Help,2010,109.0,"['Comedy', 'Drama', 'Romance']",,96868.0,R,7.0
tt1319744,The Interrupters,2011,125.0,"['Crime', 'Documentary']",,286457.0,Unrated,1.0
tt1320103,Morning,2010,95.0,['Drama'],,4029.0,R,9.0
tt1320253,The Expendables,2010,103.0,"['Action', 'Adventure', 'Thriller']",80000000.0,274470394.0,R,8.0
tt1320261,Gulliver's Travels,2010,85.0,"['Adventure', 'Comedy', 'Family']",112000000.0,237382724.0,PG,12.0
tt1321509,Death at a Funeral,2010,92.0,['Comedy'],21000000.0,49050886.0,R,4.0
tt1321511,Oldboy,2013,104.0,"['Action', 'Drama', 'Mystery']",30000000.0,5186767.0,R,11.0
tt1321860,The Beaver,2011,91.0,['Drama'],21000000.0,7294800.0,PG-13,3.0
tt1321870,Gangster Squad,2013,113.0,"['Action', 'Crime', 'Drama']",60000000.0,105200903.0,R,1.0
tt1322264,The Dry Land,2010,92.0,['Drama'],1000000.0,11777.0,R,1.0
tt1322269,August: Osage County,2013,121.0,"['Comedy', 'Drama']",25000000.0,74188937.0,R,1.0
tt1322312,Going the Distance,2010,102.0,"['Comedy', 'Romance']",32000000.0,42059111.0,R,9.0
tt1322362,Revenge of the Mekons,2013,95.0,['Documentary'],300000.0,11861.0,Unrated,11.0
tt1322384,SubHysteria,2010,85.0,"['Drama', 'Thriller']",130000.0,213015.0,R,5.0
tt1322393,Faith of Our Fathers,2015,96.0,['Drama'],,1004105.0,PG-13,7.0
tt1323045,Frozen,2010,93.0,"['Adventure', 'Drama', 'Sport']",,3843774.0,R,1.0
tt1323594,Despicable Me,2010,95.0,"['Animation', 'Comedy', 'Family']",69000000.0,543113985.0,PG,7.0
tt1323973,The Trials of Cate McCall,2013,89.0,"['Crime', 'Drama']",7000000.0,249601.0,Unrated,4.0
tt1324999,The Twilight Saga: Breaking Dawn - Part 1,2011,117.0,"['Adventure', 'Drama', 'Fantasy']",110000000.0,712205856.0,PG-13,11.0
tt1325004,The Twilight Saga: Eclipse,2010,124.0,"['Adventure', 'Drama', 'Fantasy']",68000000.0,698491347.0,PG-13,6.0
tt1325723,Choose,2011,83.0,"['Crime', 'Drama', 'Horror']",,90901.0,R,3.0
tt1327194,The Lucky One,2012,101.0,"['Drama', 'Romance']",25000000.0,99357138.0,PG-13,4.0
tt1327709,Cyrus,2010,87.0,"['Crime', 'Horror', 'Mystery']",,10000000.0,Unrated,8.0
tt1327773,The Butler,2013,132.0,"['Biography', 'Drama']",30000000.0,177313795.0,PG-13,8.0
tt1328913,Preacher's Kid,2010,110.0,"['Drama', 'Music', 'Romance']",7000000.0,515065.0,PG-13,1.0
tt1330018,The Devil and the Deep Blue Sea,2016,106.0,['Drama'],,48822.0,PG-13,4.0
tt1330229,Memoirs of a Teenage Amnesiac,2010,124.0,"['Drama', 'Romance']",,1660886.0,R,3.0
tt1333125,Movie 43,2013,94.0,['Comedy'],6000000.0,32443111.0,R,1.0
tt1334512,Arthur,2011,110.0,"['Comedy', 'Romance']",40000000.0,48147945.0,PG-13,4.0
tt1334553,The Perfect Host,2010,93.0,"['Comedy', 'Crime', 'Thriller']",500000.0,453708.0,R,1.0
tt1335975,47 Ronin,2013,128.0,"['Action', 'Adventure', 'Drama']",175000000.0,151783839.0,PG-13,12.0
tt1336106,Slaughter Creek,2011,94.0,"['Drama', 'Horror']",1000000.0,136815.0,Unrated,9.0
